Car Name,Distance,Owner,Fuel,Drive,Car_Age,Selling_Price,Location
Skoda Rapid,44187,1,PETROL,Manual,6,482900,Maharashtra
Volkswagen Vento,71842,1,PETROL,Manual,9,166400,Maharashtra
Hyundai Xcent,49493,1,PETROL,Manual,11,152000,Maharashtra
Maruti Ciaz,66754,1,PETROL,Manual,5,434000,Maharashtra
Maruti Ciaz,53492,1,PETROL,Manual,9,268800,Maharashtra
Maruti Ciaz,76712,1,PETROL,Manual,9,226800,Maharashtra
Maruti Ciaz,61392,1,PETROL,Manual,9,226400,Maharashtra
Maruti Dzire,57978,1,PETROL,Manual,4,254800,Maharashtra
Maruti Dzire,13150,1,PETROL,Manual,5,500045,Maharashtra
Maruti Dzire,69277,1,PETROL,Manual,5,268800,Maharashtra
Honda Amaze,33245,1,PETROL,Manual,6,241450,Maharashtra
Honda Amaze,57121,1,PETROL,Manual,11,150000,Maharashtra
Honda Amaze,59511,1,PETROL,Manual,6,166100,Maharashtra
Honda Amaze,44069,1,PETROL,Manual,5,406700,Maharashtra
Honda Amaze,72233,1,PETROL,Manual,12,171600,Maharashtra
Honda Amaze,68882,1,PETROL,Manual,11,146000,Maharashtra
Honda Amaze,35895,1,PETROL,Manual,11,185600,Maharashtra
Honda Amaze,4412,1,PETROL,Manual,3,641750,Maharashtra
Maruti Swift Dzire,14799,1,PETROL,Manual,13,187200,Maharashtra
Maruti Swift Dzire,57512,1,PETROL,Manual,12,186800,Maharashtra
Maruti Swift Dzire,50493,1,PETROL,Manual,12,166800,Maharashtra
Maruti Swift Dzire,47097,1,PETROL,Manual,10,208400,Maharashtra
Maruti Swift Dzire,55632,1,PETROL,Manual,9,198400,Maharashtra
Maruti Swift Dzire,45622,1,PETROL,Manual,10,136000,Maharashtra
Maruti Swift Dzire,29811,1,PETROL,Manual,12,173600,Maharashtra
Maruti Swift Dzire,73324,1,PETROL,Manual,11,198000,Maharashtra
Maruti Swift Dzire,55183,1,PETROL,Manual,10,409200,Maharashtra
Maruti Swift Dzire,48955,1,PETROL,Manual,10,220400,Maharashtra
Maruti Swift Dzire,55225,1,PETROL,Manual,12,167600,Maharashtra
Maruti Swift Dzire,4162,1,PETROL,Manual,11,296900,Maharashtra
Maruti Swift Dzire,65501,1,PETROL,Manual,13,318400,Maharashtra
Maruti Swift Dzire,26285,1,PETROL,Manual,10,200400,Maharashtra
Maruti Swift Dzire,72769,1,PETROL,Manual,15,160400,Maharashtra
Maruti Swift Dzire,86730,1,PETROL,Manual,10,161200,Maharashtra
Honda City,65143,1,PETROL,Manual,9,222800,Maharashtra
Honda City,42093,1,PETROL,Manual,9,319200,Maharashtra
Honda City,47511,1,PETROL,Manual,11,231600,Maharashtra
Honda City,93103,1,PETROL,Manual,13,177900,Maharashtra
Honda City,95554,1,PETROL,Manual,9,249120,Maharashtra
Honda City,13267,1,PETROL,Manual,10,326400,Maharashtra
Honda City,70012,1,PETROL,Manual,10,120000,Maharashtra
Honda City,46903,1,PETROL,Manual,13,148000,Maharashtra
Honda City,71874,1,PETROL,Manual,10,206800,Maharashtra
Honda City,80007,1,PETROL,Manual,9,258400,Maharashtra
Honda City,35073,1,PETROL,Manual,12,180400,Maharashtra
Honda City,63914,1,PETROL,Manual,10,116800,Maharashtra
Honda City,19634,1,PETROL,Manual,10,226400,Maharashtra
Honda City,18547,1,PETROL,Manual,5,257600,Maharashtra
Honda City,36780,1,PETROL,Manual,13,153200,Maharashtra
Honda City,24416,1,PETROL,Manual,10,314400,Maharashtra
Honda City,62548,1,PETROL,Manual,9,129600,Maharashtra
Honda City,73640,1,PETROL,Manual,11,184800,Maharashtra
Honda City,53229,1,PETROL,Manual,10,262400,Maharashtra
Hyundai Creta,39584,1,PETROL,Manual,10,322960,Maharashtra
Hyundai Creta,52891,1,PETROL,Manual,9,293200,Maharashtra
Hyundai Creta,65655,1,PETROL,Manual,10,309200,Maharashtra
Hyundai Creta,55494,1,PETROL,Manual,10,320400,Maharashtra
Hyundai Creta,65117,1,PETROL,Manual,9,313600,Maharashtra
Hyundai Creta,45212,1,PETROL,Manual,10,342000,Maharashtra
Renault TRIBER,5303,1,PETROL,Manual,3,611150,Maharashtra
Tata PUNCH,7125,1,PETROL,Manual,3,616250,Maharashtra
Maruti Ertiga,52106,1,PETROL,Manual,11,250800,Maharashtra
Ford Ecosport,22276,1,PETROL,Manual,6,447150,Maharashtra
Ford Ecosport,90433,1,PETROL,Manual,11,188000,Maharashtra
Mahindra Kuv100,90022,1,PETROL,Manual,9,146400,Maharashtra
Ford Ecosport,7288,1,PETROL,Manual,6,478500,Maharashtra
Renault TRIBER,32435,1,PETROL,Manual,6,336600,Maharashtra
Tata NEXON,73019,1,PETROL,Manual,6,470250,Maharashtra
Ford Ecosport,23724,1,PETROL,Manual,6,458150,Maharashtra
Nissan MAGNITE,25315,1,PETROL,Manual,3,629850,Maharashtra
Ford Ecosport,64393,1,PETROL,Manual,9,217600,Maharashtra
Renault TRIBER,68616,1,PETROL,Manual,6,334950,Maharashtra
Maruti Ertiga,65850,1,PETROL,Manual,9,258800,Maharashtra
Tata NEXON,66337,1,PETROL,Manual,6,436150,Maharashtra
Tata NEXON,20610,1,PETROL,Manual,6,453750,Maharashtra
Ford Ecosport,80250,1,PETROL,Manual,11,197200,Maharashtra
Maruti S Cross,21540,1,PETROL,Manual,5,718200,Maharashtra
Maruti Vitara Brezza,14546,1,PETROL,Manual,5,644245,Maharashtra
Maruti XL6,27295,1,PETROL,Manual,5,726600,Maharashtra
Mahindra KUV 100 NXT,15049,1,PETROL,Manual,5,466900,Maharashtra
Maruti S Cross,52521,1,PETROL,Manual,5,751100,Maharashtra
Maruti Vitara Brezza,55130,1,PETROL,Manual,5,614600,Maharashtra
Renault Duster,30191,1,PETROL,Manual,5,723800,Maharashtra
Renault Duster,28035,1,PETROL,Manual,4,790300,Maharashtra
Nissan MAGNITE,16936,1,PETROL,Manual,4,517300,Maharashtra
Hyundai VENUE,11850,1,PETROL,Manual,4,582400,Maharashtra
Maruti Vitara Brezza,93405,1,PETROL,Manual,4,570500,Maharashtra
Tata NEXON,17657,1,PETROL,Manual,4,669200,Maharashtra
Skoda KUSHAQ,16611,1,PETROL,Manual,4,848400,Maharashtra
Hyundai VENUE,19301,1,PETROL,Manual,4,527800,Maharashtra
Tata NEXON,12973,1,PETROL,Manual,4,658000,Maharashtra
Maruti Baleno,60042,1,PETROL,Manual,7,337700,Maharashtra
Maruti Alto 800,36722,1,PETROL,Manual,7,178200,Maharashtra
Hyundai Grand i10,44690,1,PETROL,Manual,7,270050,Maharashtra
Nissan Micra Active,29593,1,PETROL,Manual,7,224950,Maharashtra
Maruti Wagon R 1.0,25425,1,PETROL,Manual,7,220550,Maharashtra
Maruti Alto 800,66297,1,PETROL,Manual,7,176550,Maharashtra
Datsun Redi Go,16494,1,PETROL,Manual,7,130900,Maharashtra
Hyundai Elite i20,21333,1,PETROL,Manual,7,350350,Maharashtra
Hyundai Elite i20,27933,1,PETROL,Manual,7,345400,Maharashtra
Maruti Alto K10,3504,1,PETROL,Manual,7,201300,Maharashtra
Maruti Baleno,18335,1,PETROL,Manual,7,349800,Maharashtra
Maruti Baleno,60684,1,PETROL,Manual,7,325050,Maharashtra
Maruti Alto 800,9370,1,PETROL,Manual,7,184800,Maharashtra
Hyundai Elite i20,40673,1,PETROL,Manual,7,360800,Maharashtra
Tata Tiago,95966,1,PETROL,Manual,7,251900,Maharashtra
Maruti Alto 800,23563,1,PETROL,Manual,7,192500,Maharashtra
Tata Tiago,29165,1,PETROL,Manual,7,226600,Maharashtra
Maruti Baleno,44712,1,PETROL,Manual,7,337700,Maharashtra
Maruti Alto 800,17784,1,PETROL,Manual,7,187000,Maharashtra
Hyundai NEW SANTRO,7500,1,PETROL,Manual,7,279400,Maharashtra
Maruti Celerio,54589,1,PETROL,Manual,7,232100,Maharashtra
Maruti Baleno,24621,1,PETROL,Manual,7,335500,Maharashtra
Maruti IGNIS,55043,1,PETROL,Manual,7,262350,Maharashtra
Maruti Alto 800,8458,1,PETROL,Manual,7,192500,Maharashtra
Hyundai NEW SANTRO,28364,1,PETROL,Manual,7,272250,Maharashtra
Hyundai Elite i20,37132,1,PETROL,Manual,7,325050,Maharashtra
Maruti Alto 800,51866,1,PETROL,Manual,7,179850,Maharashtra
Honda Jazz,24575,1,PETROL,Manual,7,320100,Maharashtra
Tata Tiago,38878,1,PETROL,Manual,7,277750,Maharashtra
Maruti Alto K10,46731,1,PETROL,Manual,7,205700,Maharashtra
Maruti Celerio X,28614,1,PETROL,Manual,7,253550,Maharashtra
Tata Tiago,45826,1,PETROL,Manual,7,235950,Maharashtra
Datsun Redi Go,46291,1,PETROL,Manual,7,158950,Maharashtra
Tata Tiago,64666,1,PETROL,Manual,7,273790,Maharashtra
Maruti Celerio X,98305,1,PETROL,Manual,7,250250,Maharashtra
Hyundai NEW SANTRO,55363,1,PETROL,Manual,7,243650,Maharashtra
Maruti Baleno,64267,1,PETROL,Manual,7,333850,Maharashtra
Maruti Baleno,28969,1,PETROL,Manual,7,312042.5,Maharashtra
Hyundai Grand i10,69511,1,PETROL,Manual,7,273350,Maharashtra
Datsun Go Plus,29855,1,PETROL,Manual,7,216150,Maharashtra
Hyundai Eon,23517,1,PETROL,Manual,7,163900,Maharashtra
Hyundai Eon,27243,1,PETROL,Manual,7,191400,Maharashtra
Hyundai Eon,26726,1,PETROL,Manual,7,205700,Maharashtra
Maruti Baleno,47744,1,PETROL,Manual,7,327800,Maharashtra
Hyundai Grand i10,19353,1,PETROL,Manual,7,307450,Maharashtra
Maruti Baleno,25384,1,PETROL,Manual,7,351450,Maharashtra
Maruti IGNIS,64570,1,PETROL,Manual,7,269500,Maharashtra
Maruti Alto 800,55479,1,PETROL,Manual,7,174900,Maharashtra
Hyundai Eon,17550,1,PETROL,Manual,7,202950,Maharashtra
Datsun Go Plus,15832,1,PETROL,Manual,7,207900,Maharashtra
Datsun Redi Go,11500,1,PETROL,Manual,7,160600,Maharashtra
Hyundai Verna,20664,1,PETROL,Manual,7,224950,Maharashtra
Hyundai Verna,98769,1,PETROL,Manual,7,224950,Maharashtra
Hyundai Verna,61684,1,PETROL,Manual,7,253000,Maharashtra
Hyundai Verna,27428,1,PETROL,Manual,7,265650,Maharashtra
Maruti Ciaz,70211,1,PETROL,Manual,7,330000,Maharashtra
Maruti Ciaz,33851,1,PETROL,Manual,7,226050,Maharashtra
Maruti Ciaz,58133,1,PETROL,Manual,7,258500,Maharashtra
Maruti Dzire,55864,1,PETROL,Manual,7,326700,Maharashtra
Maruti Dzire,20381,1,PETROL,Manual,7,212850,Maharashtra
Maruti Dzire,24008,1,PETROL,Manual,7,438900,Maharashtra
Maruti Dzire,30432,1,PETROL,Manual,7,336600,Maharashtra
Maruti Dzire,29312,1,PETROL,Manual,7,199650,Maharashtra
Honda Amaze,51603,1,PETROL,Manual,7,211200,Maharashtra
Honda Amaze,56112,1,PETROL,Manual,7,164450,Maharashtra
Honda Amaze,41545,1,PETROL,Manual,7,316250,Maharashtra
Honda City,11406,1,PETROL,Manual,7,421300,Maharashtra
Honda City,51414,1,PETROL,Manual,7,319000,Maharashtra
Honda City,52810,1,PETROL,Manual,7,473550,Maharashtra
Honda WR-V,36036,1,PETROL,Manual,7,417450,Maharashtra
Mahindra KUV 100 NXT,9254,1,PETROL,Manual,7,284350,Maharashtra
Honda WR-V,34106,1,PETROL,Manual,7,403342.5,Maharashtra
Honda WR-V,13378,1,PETROL,Manual,7,368500,Maharashtra
Hyundai New Elantra,59230,1,PETROL,Manual,7,507650,Maharashtra
Toyota Corolla Altis,54068,1,PETROL,Manual,7,509850,Maharashtra
Hyundai Grand i10,23376,1,PETROL,Manual,8,214000,Maharashtra
Maruti Baleno,34102,1,PETROL,Manual,8,249600,Maharashtra
Hyundai Grand i10,35707,1,PETROL,Manual,8,207600,Maharashtra
Maruti Baleno,38964,1,PETROL,Manual,8,246400,Maharashtra
Maruti IGNIS,26530,1,PETROL,Manual,8,195200,Maharashtra
Honda Jazz,50649,1,PETROL,Manual,8,224400,Maharashtra
Maruti Wagon R 1.0,54763,1,PETROL,Manual,8,181200,Maharashtra
Renault Kwid,34736,1,PETROL,Manual,8,128400,Maharashtra
Hyundai Grand i10,43092,1,PETROL,Manual,8,186400,Maharashtra
Nissan Micra Active,32366,1,PETROL,Manual,8,134000,Maharashtra
Maruti Celerio,12190,1,PETROL,Manual,8,168800,Maharashtra
Hyundai Elite i20,28696,1,PETROL,Manual,8,217200,Maharashtra
Maruti Celerio X,23991,1,PETROL,Manual,8,185200,Maharashtra
Hyundai Grand i10,35740,1,PETROL,Manual,8,210400,Maharashtra
Hyundai i20 Active,25467,1,PETROL,Manual,8,234400,Maharashtra
Maruti Baleno,39175,1,PETROL,Manual,8,246400,Maharashtra
Hyundai Elite i20,60372,1,PETROL,Manual,8,226800,Maharashtra
Hyundai Elite i20,44269,1,PETROL,Manual,8,236800,Maharashtra
Hyundai Elite i20,18369,1,PETROL,Manual,8,214400,Maharashtra
Honda Brio,44735,1,PETROL,Manual,8,150400,Maharashtra
Maruti Baleno,51768,1,PETROL,Manual,8,227200,Maharashtra
Maruti Wagon R 1.0,28568,1,PETROL,Manual,8,149600,Maharashtra
Hyundai Grand i10,39616,1,PETROL,Manual,8,173200,Maharashtra
Maruti Baleno,54186,1,PETROL,Manual,8,248800,Maharashtra
Hyundai Grand i10,21520,1,PETROL,Manual,8,202800,Maharashtra
Maruti Alto 800,84685,1,PETROL,Manual,8,127200,Maharashtra
Renault Kwid,61374,1,PETROL,Manual,8,126000,Maharashtra
Datsun Go Plus,6596,1,PETROL,Manual,8,134000,Maharashtra
Maruti Wagon R 1.0,22906,1,PETROL,Manual,8,154800,Maharashtra
Maruti Alto 800,22490,1,PETROL,Manual,8,136400,Maharashtra
Maruti Baleno,18353,1,PETROL,Manual,8,221600,Maharashtra
Maruti Baleno,47649,1,PETROL,Manual,8,235600,Maharashtra
Hyundai Grand i10,28851,1,PETROL,Manual,8,194000,Maharashtra
Renault Kwid,62029,1,PETROL,Manual,8,120800,Maharashtra
Maruti Baleno,76028,1,PETROL,Manual,8,216800,Maharashtra
Hyundai Elite i20,25440,1,PETROL,Manual,8,218800,Maharashtra
Maruti Baleno,56824,1,PETROL,Manual,8,238800,Maharashtra
Hyundai Elite i20,22447,1,PETROL,Manual,8,256000,Maharashtra
Maruti Alto 800,41572,1,PETROL,Manual,8,111200,Maharashtra
Maruti Baleno,42655,1,PETROL,Manual,8,268000,Maharashtra
Hyundai Grand i10,45931,1,PETROL,Manual,8,179600,Maharashtra
Volkswagen Polo,54072,1,PETROL,Manual,8,207200,Maharashtra
Maruti Baleno,55788,1,PETROL,Manual,8,213200,Maharashtra
Maruti Alto 800,37743,1,PETROL,Manual,8,127600,Maharashtra
Datsun Redi Go,75817,1,PETROL,Manual,8,91200,Maharashtra
Maruti Baleno,38710,1,PETROL,Manual,8,261600,Maharashtra
Hyundai Eon,14654,1,PETROL,Manual,8,140000,Maharashtra
Hyundai Grand i10,13216,1,PETROL,Manual,8,198400,Maharashtra
Maruti Baleno,68726,1,PETROL,Manual,8,244400,Maharashtra
Maruti Baleno,38724,1,PETROL,Manual,8,228400,Maharashtra
Tata Tiago,61094,1,PETROL,Manual,8,189600,Maharashtra
Hyundai Grand i10,40108,1,PETROL,Manual,8,209600,Maharashtra
Maruti Baleno,34559,1,PETROL,Manual,8,264000,Maharashtra
Maruti IGNIS,34281,1,PETROL,Manual,8,209200,Maharashtra
Maruti Baleno,43199,1,PETROL,Manual,8,225600,Maharashtra
Honda Jazz,57183,1,PETROL,Manual,8,218400,Maharashtra
Hyundai Verna,28991,1,PETROL,Manual,8,285600,Maharashtra
Hyundai Verna,37717,1,PETROL,Manual,8,207600,Maharashtra
Hyundai Verna,60804,1,PETROL,Manual,8,301600,Maharashtra
Skoda Rapid,33535,1,PETROL,Manual,8,238000,Maharashtra
Maruti Ciaz,57006,1,PETROL,Manual,8,251600,Maharashtra
Maruti Ciaz,34483,1,PETROL,Manual,8,204400,Maharashtra
Maruti Ciaz,65329,1,PETROL,Manual,8,254400,Maharashtra
Maruti Dzire,76526,1,PETROL,Manual,8,233600,Maharashtra
Maruti Dzire,24920,1,PETROL,Manual,8,243600,Maharashtra
Maruti Dzire,16093,1,PETROL,Manual,8,317200,Maharashtra
Honda Amaze,52380,1,PETROL,Manual,8,203600,Maharashtra
Maruti Swift Dzire,54838,1,PETROL,Manual,8,139200,Maharashtra
Honda City,4756,1,PETROL,Manual,8,376000,Maharashtra
Honda City,45915,1,PETROL,Manual,8,349600,Maharashtra
Hyundai Creta,25273,1,PETROL,Manual,8,341200,Maharashtra
Honda WR-V,38022,1,PETROL,Manual,8,232400,Maharashtra
Honda WR-V,21647,1,PETROL,Manual,8,306000,Maharashtra
Honda WR-V,45275,1,PETROL,Manual,8,277600,Maharashtra
Honda WR-V,21850,1,PETROL,Manual,8,266400,Maharashtra
Honda WR-V,80430,1,PETROL,Manual,8,280000,Maharashtra
Ford Ecosport,93995,1,PETROL,Manual,8,220800,Maharashtra
Maruti Swift,15466,1,PETROL,Automatic,7,416900,Karnataka
Maruti Swift,56410,1,PETROL,Automatic,7,386100,Karnataka
Maruti Swift,49578,1,PETROL,Automatic,7,391050,Karnataka
Maruti Swift,46509,1,PETROL,Automatic,7,371800,Karnataka
Maruti Swift,64086,1,PETROL,Automatic,5,493500,Karnataka
Maruti Swift,67013,1,PETROL,Automatic,7,382250,Karnataka
Maruti Swift,63025,1,PETROL,Automatic,7,371250,Karnataka
Maruti Swift,26007,1,PETROL,Automatic,7,374550,Karnataka
Maruti Swift,25537,1,PETROL,Automatic,7,387750,Karnataka
Maruti Swift,70314,1,PETROL,Automatic,6,383900,Karnataka
Maruti Swift,87660,1,PETROL,Automatic,7,376750,Karnataka
Maruti Swift,22239,1,PETROL,Automatic,7,374000,Karnataka
Maruti Swift,46009,1,PETROL,Automatic,7,360800,Karnataka
Maruti Swift,70028,1,PETROL,Automatic,7,388300,Karnataka
Maruti Swift,48168,1,PETROL,Automatic,6,387750,Karnataka
Maruti Swift,58703,1,PETROL,Automatic,4,515200,Karnataka
Hyundai i10,69532,1,PETROL,Automatic,14,137200,Karnataka
Honda Jazz,50359,1,PETROL,Automatic,8,278400,Karnataka
Maruti Celerio,40547,1,PETROL,Automatic,9,180800,Karnataka
Hyundai Grand i10,70864,1,PETROL,Automatic,10,218800,Karnataka
Maruti Baleno,77995,1,PETROL,Automatic,8,301200,Karnataka
Renault Kwid,26755,1,PETROL,Automatic,4,394800,Karnataka
Maruti Celerio,41464,1,PETROL,Automatic,9,208000,Karnataka
Honda Jazz,69054,1,PETROL,Automatic,8,270000,Karnataka
Renault Kiger,16082,1,PETROL,Automatic,4,702100,Karnataka
Maruti Celerio,62728,1,PETROL,Automatic,10,193200,Karnataka
Maruti Baleno,52645,1,PETROL,Automatic,6,415800,Karnataka
Renault Kwid,12341,1,PETROL,Automatic,5,407400,Karnataka
Maruti Baleno,15267,1,PETROL,Automatic,7,397100,Karnataka
Maruti Wagon R 1.0,70732,1,PETROL,Automatic,9,170800,Karnataka
Maruti Celerio,56150,1,PETROL,Automatic,10,180400,Karnataka
Honda Jazz,70602,1,PETROL,Automatic,8,282800,Karnataka
Maruti Celerio,99227,1,PETROL,Automatic,11,148800,Karnataka
Honda Jazz,55145,1,PETROL,Automatic,10,234800,Karnataka
Maruti Celerio,23915,1,PETROL,Automatic,11,176000,Karnataka
Nissan Micra,31476,1,PETROL,Automatic,8,218000,Karnataka
Tata Tiago,54154,1,PETROL,Automatic,7,310750,Karnataka
Honda Jazz,63460,1,PETROL,Automatic,6,436700,Karnataka
Maruti IGNIS,73927,1,PETROL,Automatic,8,221600,Karnataka
Hyundai i10,31474,1,PETROL,Automatic,13,159200,Karnataka
Maruti Baleno,63328,1,PETROL,Automatic,9,248800,Karnataka
Maruti Celerio,49815,1,PETROL,Automatic,8,208000,Karnataka
Renault Kwid,71789,1,PETROL,Automatic,7,223300,Karnataka
Honda Jazz,96896,1,PETROL,Automatic,10,230800,Karnataka
Renault Kwid,23628,1,PETROL,Automatic,4,367500,Karnataka
Maruti Celerio,46534,1,PETROL,Automatic,7,275550,Karnataka
Hyundai Elite i20,14434,1,PETROL,Automatic,7,422400,Karnataka
Hyundai NEW I20,29202,1,PETROL,Automatic,4,777000,Karnataka
Maruti Celerio,18681,1,PETROL,Automatic,9,194000,Karnataka
Maruti Celerio,58870,1,PETROL,Automatic,7,267850,Karnataka
Honda Jazz,62153,1,PETROL,Automatic,8,273600,Karnataka
Honda Jazz,25180,1,PETROL,Automatic,7,397650,Karnataka
Maruti IGNIS,18159,1,PETROL,Automatic,8,257600,Karnataka
Honda Jazz,17434,1,PETROL,Automatic,6,431200,Karnataka
Maruti Celerio,12364,1,PETROL,Automatic,4,431900,Karnataka
Maruti Celerio,52357,1,PETROL,Automatic,11,165600,Karnataka
Hyundai Grand i10,16608,1,PETROL,Automatic,11,210400,Karnataka
Maruti Celerio,23308,1,PETROL,Automatic,9,194800,Karnataka
Renault Kiger,14608,1,PETROL,Automatic,4,672000,Karnataka
Maruti IGNIS,74643,1,PETROL,Automatic,8,212000,Karnataka
Maruti Celerio,45551,1,PETROL,Automatic,6,322850,Karnataka
Hyundai Grand i10,18461,1,PETROL,Automatic,7,389950,Karnataka
Renault Kwid,55801,1,PETROL,Automatic,7,247500,Karnataka
Maruti Celerio X,47794,1,PETROL,Automatic,5,391300,Karnataka
Maruti Baleno,25846,1,PETROL,Automatic,6,481800,Karnataka
Honda Jazz,17583,1,PETROL,Automatic,6,447150,Karnataka
Maruti Celerio,92670,1,PETROL,Automatic,9,177200,Karnataka
Maruti Wagon R 1.0,95574,1,PETROL,Automatic,9,160400,Karnataka
Renault Kwid,20248,1,PETROL,Automatic,5,407400,Karnataka
Hyundai i10,70032,1,PETROL,Automatic,13,135600,Karnataka
Maruti Baleno,19693,1,PETROL,Automatic,6,483450,Karnataka
Renault Kiger,22637,1,PETROL,Automatic,4,598500,Karnataka
Maruti Baleno,53627,1,PETROL,Automatic,6,409750,Karnataka
Renault Kwid,24521,1,PETROL,Automatic,5,402500,Karnataka
Maruti Celerio,76329,1,PETROL,Automatic,11,154800,Karnataka
Renault Kwid,8733,1,PETROL,Automatic,5,407400,Karnataka
Renault Kiger,14426,1,PETROL,Automatic,4,698600,Karnataka
Maruti Baleno,17744,1,PETROL,Automatic,4,615300,Karnataka
Hyundai Elite i20,29246,1,PETROL,Automatic,7,411950,Karnataka
Hyundai Grand i10,52912,1,PETROL,Automatic,10,229200,Karnataka
Renault Kwid,38239,1,PETROL,Automatic,7,220000,Karnataka
Tata Tiago,51028,1,PETROL,Automatic,7,295350,Karnataka
Maruti Baleno,22223,1,PETROL,Automatic,8,302800,Karnataka
Honda Jazz,67057,1,PETROL,Automatic,8,264400,Karnataka
Hyundai i10,69378,1,PETROL,Automatic,14,132800,Karnataka
Tata Tiago,9063,1,PETROL,Automatic,5,548100,Karnataka
Hyundai NEW I20,25400,1,PETROL,Automatic,4,800800,Karnataka
Renault Kwid,23439,1,PETROL,Automatic,6,277750,Karnataka
Renault Kwid,18707,1,PETROL,Automatic,4,386400,Karnataka
Maruti Celerio,18728,1,PETROL,Automatic,11,176000,Karnataka
Hyundai Elite i20,70601,1,PETROL,Automatic,7,415250,Karnataka
Hyundai Grand i10,81440,1,PETROL,Automatic,7,355850,Karnataka
Maruti Celerio,43336,1,PETROL,Automatic,10,183200,Karnataka
Maruti Celerio,30898,1,PETROL,Automatic,8,205200,Karnataka
Honda Jazz,49361,1,PETROL,Automatic,8,274800,Karnataka
Maruti Baleno,33324,1,PETROL,Automatic,8,302400,Karnataka
Renault Kiger,7598,1,PETROL,Automatic,4,694400,Karnataka
Renault Kwid,34290,1,PETROL,Automatic,7,245850,Karnataka
Renault Kwid,37166,1,PETROL,Automatic,7,245300,Karnataka
Hyundai GRAND I10 NIOS,12205,1,PETROL,Automatic,5,547400,Karnataka
Datsun Redi Go,9368,1,PETROL,Automatic,6,224950,Karnataka
Renault Kiger,32302,1,PETROL,Automatic,4,716800,Karnataka
Hyundai Grand i10,53576,1,PETROL,Automatic,7,364650,Karnataka
Tata Tiago,41363,1,PETROL,Automatic,7,298650,Karnataka
Maruti Celerio,36810,1,PETROL,Automatic,8,192800,Karnataka
Hyundai Grand i10,41682,1,PETROL,Automatic,9,219200,Karnataka
Hyundai Grand i10,51086,1,PETROL,Automatic,9,209200,Karnataka
Maruti Celerio,32582,1,PETROL,Automatic,8,217600,Karnataka
Hyundai Verna,15821,1,PETROL,Automatic,6,653400,Karnataka
Hyundai Verna,34108,1,PETROL,Automatic,9,293200,Karnataka
Hyundai Verna,24255,1,PETROL,Automatic,4,967260,Karnataka
Honda Civic,42457,1,PETROL,Automatic,5,1196300,Karnataka
Hyundai Xcent,8828,1,PETROL,Automatic,7,490737.5,Karnataka
Volkswagen Vento,72016,1,PETROL,Automatic,5,705600,Karnataka
Hyundai AURA,41428,1,PETROL,Automatic,4,583800,Karnataka
Skoda Rapid,20630,1,PETROL,Automatic,10,538800,Karnataka
Volkswagen Ameo,26282,1,PETROL,Automatic,8,388000,Karnataka
Hyundai Xcent,17785,1,PETROL,Automatic,11,484000,Karnataka
Volkswagen Vento,56460,1,PETROL,Automatic,7,474650,Karnataka
Toyota YARIS,23614,1,PETROL,Automatic,4,710500,Karnataka
Volkswagen Ameo,8601,1,PETROL,Automatic,9,405500,Karnataka
Toyota Etios,6817,1,PETROL,Automatic,14,635600,Karnataka
Maruti Ciaz,65759,1,PETROL,Automatic,7,527807.5,Karnataka
Maruti Ciaz,33151,1,PETROL,Automatic,3,723350,Karnataka
Maruti Ciaz,89411,1,PETROL,Automatic,5,394100,Karnataka
Maruti Ciaz,42471,1,PETROL,Automatic,6,496650,Karnataka
Maruti Ciaz,42925,1,PETROL,Automatic,9,282000,Karnataka
Maruti Ciaz,15343,1,PETROL,Automatic,4,658700,Karnataka
Maruti Ciaz,66399,1,PETROL,Automatic,6,495000,Karnataka
Maruti Ciaz,50687,1,PETROL,Automatic,9,268800,Karnataka
Maruti Ciaz,71642,1,PETROL,Automatic,8,304400,Karnataka
Maruti Ciaz,37220,1,PETROL,Automatic,9,332800,Karnataka
Maruti Ciaz,41998,1,PETROL,Automatic,7,371250,Karnataka
Maruti Dzire,93533,1,PETROL,Automatic,8,236000,Karnataka
Maruti Dzire,35146,1,PETROL,Automatic,6,402050,Karnataka
Maruti Dzire,7281,1,PETROL,Automatic,8,549200,Karnataka
Maruti Dzire,26671,1,PETROL,Automatic,6,564850,Karnataka
Maruti Dzire,41462,1,PETROL,Automatic,7,606100,Karnataka
Maruti Dzire,41352,1,PETROL,Automatic,7,465850,Karnataka
Maruti Dzire,30197,1,PETROL,Automatic,4,546700,Karnataka
Maruti Dzire,33206,1,PETROL,Automatic,8,408940,Karnataka
Maruti Dzire,31349,1,PETROL,Automatic,7,347600,Karnataka
Honda Amaze,43353,1,PETROL,Automatic,7,713900,Karnataka
Honda Amaze,34644,1,PETROL,Automatic,11,356800,Karnataka
Honda Amaze,20404,1,PETROL,Automatic,9,383600,Karnataka
Honda Amaze,39858,1,PETROL,Automatic,11,530000,Karnataka
Honda Amaze,18854,1,PETROL,Automatic,4,897400,Karnataka
Honda Amaze,77428,1,PETROL,Automatic,8,294400,Karnataka
Honda Amaze,58998,1,PETROL,Automatic,8,250800,Karnataka
Maruti Swift Dzire,9323,1,PETROL,Automatic,9,314400,Karnataka
Maruti Swift Dzire,9439,1,PETROL,Automatic,11,582400,Karnataka
Maruti Swift Dzire,59197,1,PETROL,Automatic,9,277600,Karnataka
Maruti Swift Dzire,77112,1,PETROL,Automatic,9,340400,Karnataka
